message,user_id,class_id,op_tags,sum_content_text
"老师：君君妈妈，有什么需要帮助您的吗？
用户：太不好意思了，刚才小朋友不小心点出去了
用户：打扰您休息了
用户：抱歉[抱拳]
老师：没事的，刚好洗漱出来[嘿哈]我以为妈妈有什么着急的事情呢
用户：没事的，您休息吧，晚安
用户：老师，我家小朋友现在不太喜欢叫叫阅读了，上完这个阶段第一个月后就不想继续了，麻烦您做下登记，帮我们做下退课处理
老师：不客气的，我也给妈妈备注好，到时候提醒您。
老师：睡前再消灭1篇吧?
老师：?乖宝在读故事了吗",66441134,61442,M0,"课程表现：孩子上完叫叫阅读这个阶段第一个月后不想继续，不太喜欢该课程
行为习惯：
生活情况：
家长需求：
规划安排：家长要求上完当前阶段第一个月后办理叫叫阅读退课
沟通态度：沟通态度礼貌客气"
"老师：卷卷妈咪可以看一下
老师：先做一个了解",71244148,61442,M7,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：卷卷宝贝本月阅读情况概览：
进度条：■■■■■■■■■□90%

待完成：2??个阅读",71244148,61442,M5,"课程表现：卷卷本月阅读进度达90%，还有2个阅读待完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：就在群里呢
老师：您是不是还没进群呀
用户：我们这边可能比较晚
老师：睡前记得阅读哟
老师：?乖宝在读故事了吗",66906269,61442,M0,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
老师：就是平时宝贝阅读完以后的一个互动，妈妈可以让宝贝多练习一下，也是促进孩子的一个表达,66827833,61442,M0,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：九九妈妈，宝贝怎么这一周都还没有参与到我们的阅读呢？,63378823,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：静晨妈妈看到宝贝昨天也是参与到我们阅读当中来了呢，嗯，不过这个月的话，咱们的阅读还是落下了有5节的内容，咱们今天和周末两天规划一下宝宝的时间，带着宝宝把我们落下的内容给补上嘛。
老师：这个月我给宝贝准备的礼物还是比较好的，可以去练习宝宝的控笔能力，以及他的一个专注力，嗯，对于孩子来说还是比较重要的，嗯，就辛苦妈妈把我们的阅读完成之后，下周一我们就统一发放礼物哟。
用户：好的，今天晚上跟明天尽量完成补学
老师：好呢～",67335066,61442,M3,"课程表现：孩子本月阅读落下5节课程内容
行为习惯：
生活情况：
家长需求：
规划安排：家长计划今晚和明天尽量完成课程补学
沟通态度：回复积极"
"老师：竞媱宝贝本月阅读情况概览：
进度条：■■■■■■■■■□90%

待完成：2??个阅读",67415505,61442,M5,"课程表现：竞媱本月阅读进度达90%，还有2个阅读待完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：晶晶妈妈，我看宝贝最近这个阅读哈，坚持的还挺不错的，然后一直也在慢慢补习嘛，嗯，昨天的故事宝贝可能就落下了，今天的话就辛苦你去听一下小宝啊，如果时间允许的情况下，先把今天神奇的生意完成之后，再多花个10分钟时间，把昨天的害怕没关系再给补足一下。,28659823,61442,M4,"课程表现：孩子阅读坚持不错，在慢慢补习，昨天故事落下未完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天的阅读已经更新了哦~
老师：然然宝贝昨天阅读缺勤了，怎么了呢？",76039226,62169,M1,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
用户：老师从哪里看
用户：选的地图
老师：胖胖妈妈您就扫这个链，呃，出这个链接，输进去之后登录一下咱们购买2g的手机号，然后选择这个地图，选好了之后，宝贝他完成我们当周的5节课，阅读了之后，我们周五会提醒您去分享，那我们分享成功了，到时候这个就是免费给小朋友去包邮到家的，相当于的话，我们这边嗯，就只用小朋友去完成阅读以及分享一下就可以了，然后这个活动的话，我们还有两周，下周和下下周，还有是从上一周开始的，所以说咱们这边的话可以先给小朋友领一个，下一周的话，我们还会更新别的一些小礼物。",67121145,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极，主动询问活动地图选择问题"
"老师：今天，你冒险了吗？
用户：读完啦，学习完啦[耶]",78147272,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
"老师：今天，你冒险了吗？
老师：这是一条引用/回复消息：
""叫叫阅读?小知：
咱们家宝贝最近的阅读表现怎么有所下滑呀？是最近的故事会稍有难度吗？?期待宝贝本周能够加油努力，重拾之前的好习惯哦！""
------
烁烁宝贝是什么原因呢？",67404421,61442,M6,"课程表现：孩子最近阅读表现下滑
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：这是一条引用/回复消息：
""叫叫阅读?小知：
小宝是不是不知道我们按时完成本周五节阅读分享后有实体礼物呀？先扫码选，再补缺漏哟！

【第109节：各种各样的节日】【第108节：不可错过的美食】【第107节：你好】等1节""
------
晗晗宝贝儿阅读奖励选好没有哟
用户：收到，这两天特殊情况
老师：好滴",66906269,61442,M6,"课程表现：
行为习惯：
生活情况：家长称这两天有特殊情况
家长需求：
规划安排：
沟通态度：回复积极"
"老师：今天，你冒险了吗？
老师：这是一条引用/回复消息：
""叫叫阅读?小知：
小宝是不是不知道我们按时完成本周五节阅读分享后有实体礼物呀？先扫码选，再补缺漏哟！

【第109节：各种各样的节日】【第108节：不可错过的美食】【第107节：你好】""
------
嘉嘉宝贝儿阅读奖励选好没有哟",72837274,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：小佳佳是不是放暑假啦，上周有一些故事缺下啦，暑假咱们这边是怎么安排的呀？",67327877,61442,M6,"课程表现：
行为习惯：
生活情况：孩子小佳佳放暑假，上周课程有缺课情况
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
用户：小宝昨天回去都在睡觉了，晚上回去让他选择
老师：好的好的，徐一妈妈一定记得让小朋友选哟。
老师：因为到后面的话，他可选的一些实际的东西会越来越少的，因为就被别人选走了嘛。
老师：十一妈咪 礼物宝贝选了吗？
用户：选择了
老师：好的十一妈妈，我看小宝有正读，也有补读，表现很好。继续加油哦
老师：保持好阅读的习惯
用户：上礼拜的我们已经截图上传了，好像没有让填写地址诶，也没有看到物流信息，周日上传的
老师：您要看看通过没有
老师：十一妈咪
用户：怎么看通没通过
老师：就是给您发的这个链接十一妈咪
老师：点进去可以看到
用户：点进去就到了选择礼物
老师：下方有一个
老师：我给您截图
用户：好嘞，谢谢
老师：GO GO GO!",63685079,61442,M6,"课程表现：孩子有正读和补读，表现良好
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
"老师：今天，你冒险了吗？
老师：晚安
老师：这是一条引用/回复消息：
""叫叫阅读?小知：
新的故事已经解锁，咱们宝贝昨天没来参与阅读呢？今晚有空阅读没呀？?""
------
汤圆妈妈，看您没回我，孩子放暑假了吗？您看什么时候方便想要跟妈咪电话沟通下小朋友的阅读情况~",78337580,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：消极不回复"
"老师：今天，你冒险了吗？
老师：晚安
老师：悠悠妈妈，我们现在暑假的一个时间，小朋友完成了当周的一个阅读内容，然后是可以自己选择一个时间阅读给您包邮到家的，然后我看多多的话，上一周就没有选，这一周的话，您记得提醒小宝去选选一下嘛，然后嗯，上一周的话阅读我们还有一节大冒险，然后记得补上哈。",33704219,61442,M6,"课程表现：孩子上周未选择阅读奖品，还有一节阅读大冒险未完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：杨杨小乖选好没有哇？
老师：杨杨妈咪，最近咱们暑假了，小朋友阅读是怎么安排的呀？",67100726,61442,M6,"课程表现：
行为习惯：
生活情况：孩子名为杨杨，正值暑假
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：恬恬妈咪，最近咱们暑假了，小朋友阅读是怎么安排的呀？",66583080,61442,M6,"课程表现：
行为习惯：
生活情况：孩子恬恬处于暑假期间
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：牛牛爸爸，宝贝最近放暑假了吗？阅读咱们怎么安排的呀？",60779933,61442,M6,"课程表现：
行为习惯：
生活情况：孩子处于放暑假状态
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：米妞妈咪您这会在忙吗？",61881984,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：米宝妈咪这会方便吗？
老师：就辛苦您费心提醒一下",45706274,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：华鑫妈咪，最近咱们暑假啦，小朋友阅读是怎么安排得？
老师：华鑫妈咪，最近咱们暑假啦，小朋友阅读是怎么安排的呀？",19798882,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：昊宝妈咪，宝贝最近放暑假了吗？
老师：GO GO GO!",45109527,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：多多很棒哈这两周都是有在参与进来的，给小宝点赞",64370417,61442,M6,"课程表现：孩子多多近两周积极参与课程
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：读完快来告诉我哟航小乖乖~~
老师：航航宝贝儿阅读奖励选好没有哟",67212717,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：贝宝爸爸有空吗？",67247715,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：晚安
老师：GO GO GO!",66781400,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今天，你冒险了吗？
老师：那了妈妈上面的阅读讲义的话，记得可以让小宝选一下哦，然后宝宝最近阅读是自己完成的吗？因为我看上一周的话，有一节故事，我们完成了两个环节之后，有一点点的一个缺漏，今天的话您帮我提醒小宝去补上。",67132843,61442,M6,"课程表现：上一周有一节故事完成两个环节后有缺漏未完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今日阅读计划：第52节《美女与野兽》
需补读节：第48节《六只天鹅》 
老师：嗯，乐乐妈妈看到宝贝现在还落下了有5节的内容了哟，今天就是我们第三主题的嗯，更新内容的最后一次了，然后我们现在落下了5节内容，咱们规划一下周末的时间以及今天的时间，嗯，带着宝宝补一补哟，尽量的把我们5节内容都补完嘛，这样子的话，我这边就会给宝贝发放礼物的，这个礼物呢，也是可以去帮助宝贝培养专注力呀，培养他的一个控笔练习能力的呀，所以还是挺好的，就辛苦一下妈妈，带着宝宝去补一补用。",66793625,61442,M3,"课程表现：孩子落下5节阅读课程内容未完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今日阅读计划：第52节《美女与野兽》
需补读节：第46节《灰姑娘》第51节《金发姑娘和三只熊》 ",63445651,61442,M3,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今日阅读计划：第52节《美女与野兽》
需补读节：第46节《灰姑娘》第48节《六只天鹅》 ",57857704,61442,M3,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今日阅读计划：第52节《美女与野兽》
需补读节：第42节《金鹅》第51节《金发姑娘和三只熊》 ",17093434,61442,M3,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：今日目标：
正读：《老虎学艺》
补读：第五节《叫叫大冒险》第六节《三个和尚》第十节《叫叫大冒险》
用户：能举例说明吗？[捂脸]
用户：我真没注意到里面有卡片
老师：妈妈可以回去看一看～
用户：从哪里下载呢？我忘了
老师：软件商城里面搜索叫叫～
用户：我在加班
老师：哦哦哦，那妈妈周末空了就要带宝贝补上哟～",76636565,61442,M0,"课程表现：
行为习惯：
生活情况：家长正在加班，工作较忙
家长需求：
规划安排：
沟通态度：回复积极，主动询问课程相关问题"
"老师：姐姐看到我们小鱼儿宝贝昨天来阅读了，非常的棒了，而且我们在阅读答题拼和表达环节都是100分哟，所以我们的答题小能手呢？那姐姐看到我们第三主题乐还落下了一些故事，我们本周第三主题月就要结束了哟，那最近呢，我们就抓要抓紧每天完成当天阅读，之后呢，我们再补读一篇，把我们娜下的故事来补一补好不好？把我们嗯的课程进度拉一拉，可以跟上我们的阅读步伐哟。
老师：午觉睡醒能带小鱼儿宝贝阅读一篇《星星银圆》吗？",66908100,61442,M3,"课程表现：孩子阅读答题和表达环节得100分，是答题小能手，但第三主题阅读有部分故事落下
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：姐姐安排个小任务，我们来挑战好不好呀？
今日完成：《老虎学艺》
补读完成：《寒号鸟》",65426744,61442,M0,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：姐姐，妈妈看到宝贝昨天来补读了，是不是宝宝也刚回来呀？现在宝贝落下了有5节的内容嘛，这两天要多带着宝宝补一补了哟。
老师：这周是我们第三主题月的最后一周了嘛，就辛苦妈妈带着宝宝多补一补，我这边也给宝贝准备了完课奖励嘛。
老师：也希望宝贝能够拿到我们的网课奖励哟。",63378823,61442,M3,"课程表现：孩子落下5节课程内容
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：叫叫app-我的-叫叫商城可以兑换哈，宝贝妈妈
用户：你好，上次你说的思维导图发我一下
老师：这是一条引用/回复消息：
""叫叫阅读?楠夕姐姐：
[图片]""
------
这个就是思维导图咧
用户：最近的故事有思维导图吗
老师：来咯，我还说今天晚上来发也哈哈
用户：好，稍等
老师：宝贝妈妈，我看宝贝就差一篇故事了，因为今天是第三主题阅最后一天了嘛，然后宝宝在睡前花十来分钟阅读完，然后明早姐姐就可以给宝贝奖励了哟。
老师：未完成：第43篇 星星银圆",67244073,61442,M3,"课程表现：孩子还有一篇故事未完成阅读
行为习惯：
生活情况：
家长需求：家长希望获取叫叫阅读课程的思维导图
规划安排：
沟通态度：回复积极"
老师：嘉赢妈妈，宝贝怎么这一周都还没有参与到我们的阅读呢？,66297078,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：嘉一宝贝本月阅读情况概览：
进度条：■■■■■■■■■□90%

待完成：2??个阅读",46805334,61442,M5,"课程表现：嘉一本月阅读进度达90%，还有2个阅读待完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：嘉嘉小朋友开始了哇？昨天的故事也要补哦,72837274,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：嘉宝妈妈，还在忙吗？
用户：我在外地，不在家，明天晚上到家，后天开始让学习
老师：我看咱们宝贝阅读更新4节了还没参与进来，是有其它的安排还是忘记了啊？
老师：好的好的，家里人也可以下载app的，因为咱们一个账号支持2个设备同时登录
老师：可以和家里人说下哦
用户：家里不方便
老师：用您的账号登录上就可以了
老师：好的哦~那咱们周六给宝贝补上
用户：可以",10176362,62169,M1,"课程表现：
行为习惯：
生活情况：家长在外地，后天到家，家里不方便让孩子学习课程
家长需求：
规划安排：周六给孩子补上未参与的4节阅读课程
沟通态度：回复积极"
"老师：珈熠妈妈，宝贝怎么这一周都还没有参与到我们的阅读呢？
用户：老师，最近给他检查视力不太好，想控制一下
用户：所有的电子产品都管控起来了
老师：现在宝贝检查医生是怎么说的呢？
用户：没关系的，不用暂停，我们能看回放就行
用户：叫叫的阅读书，我们每天都有看，宝贝还是很喜欢的
老师：哦哦哦，那也是可以的～
老师：因为咱们线上的内容，它是有阅读大比拼和识字环节，还有我们的表达环节～
老师：只是在我们的表达环节呀，还有大比拼环节呀，可以参与进来～
用户：好的呢  今天让他看一会儿
老师：宝贝的眼睛很重要的，要保护好～
老师：珈熠妈妈，刚刚是我这边给您打的电话，看到宝贝最近都没有参与到我们阅读中来呢？是遇到什么困难了嘛？
用户：「【记得查漏补缺哟】叫叫阅读?铱铱姐姐：珈熠妈妈，刚刚是我这边给您打的电话，看到宝贝最近都没有参与到我们阅读中来呢？是遇到什么困难了嘛？」
- - - - - - - - - - - - - - -
还是因为他的眼睛需要注意休息，前些日子验光结果不太好
用户：麻烦您先把他的课程报停吧！谢谢
老师：那妈妈这边给宝宝暂停的话是想要暂停到几月份呢？
老师：我这边目前最多可以给您暂停到6月份～
用户：可以的，先到6月份吧
老师：您回复我一个【1】，或者【确认】我这边才能帮您处理哈～
老师：是的，因为暂停之后会到另一个班级，阅读就会从头开始～
用户：那先不暂停了
用户：比如我们的课程是到5/1有效，那我们5月2日后还可以看之前的课程嘛？
老师：您是说课程结束之后嘛？
用户：是的
老师：可以反复观看的，只是说课程结束之后，孩子一直没看，后续就没有指导师的帮助了
用户：嗯嗯 了解啦
用户：那我们先不报停了",66835326,61442,M2,"课程表现：孩子喜欢叫叫阅读书，但因视力问题近期未参与线上阅读
行为习惯：
生活情况：孩子近期视力检查结果不佳，需管控电子产品使用
家长需求：关心孩子视力，希望在保护孩子眼睛的同时让孩子继续学习课程
规划安排：决定课程先不报停，后续继续学习
沟通态度：回复积极，主动与老师沟通课程安排"
"老师：佳妤妈妈，还没有下班吗？[拥抱][拥抱]
老师：因为我看到宝贝的阅读基本上之前还能保持着一周一节的一个故事，然后最近然后有很长时间没有参与进来了，星子妈妈可以提醒一下宝贝，因为明天的话阅读我们本月就更新全部完成了，可以跟宝贝然后说一下，今天我们阅读的是拇指姑娘哦。",71443438,62169,M2,"课程表现：孩子之前基本能保持一周一节阅读故事，近期很长时间未参与课程
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：佳妹小宝上个月可是全勤宝贝，昨天收到小知姐姐发的字卡奖励没有呀？今天有没有信心完成好阅读呀？
老师：阅读报告来了吗?
老师：补完了吗佳妹宝？",67327877,61442,M7,"课程表现：孩子上个月全勤，老师询问孩子有无收到字卡奖励及阅读完成情况
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：佳乐妈妈，因为嗯，不是618快到了嘛，嗯，所以这边害怕绘本后面收不到，就提前把那个绘本发给大家了。
老师：现在收到绘本的话，咱们就尽量的把它保存好，免得之后正式开始阅读了，又找不到绘本了。",61093974,61442,M4,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：佳佳妈妈刚给您打个电话，就是我看到宝宝这个主题阅就差三天不是就完成了哟啊，我们今天也是第三主题阅最后一天嘛，那我们现在听到我的语音之后呢，就可以把这三篇故事补一补，就可能20多分钟，30分钟左右嘛，那完成之后，姐姐这边会有完课奖励的，会有小猪佩奇的图色，还有就是我们找不同都非常有意思嘛，都可以锻炼我们宝贝，那我也希望他可以拿到奖励。,65061768,61442,M3,"课程表现：孩子主题阅读差三天完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：加油哟～
用户：老师，APP变的找不到字宝宝在哪儿了
老师：在我们学习界面，它有一个悬浮小星球的标志里面，点进去就能看到啦。",67394304,61442,M4,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：主动沟通"
"老师：加油~
老师：金玲爷爷，嗯，我那天加妈妈的微信，妈妈没有同意，呃，您看可以把我的微信推给妈妈，让妈妈加一下我嘛，呃，我看宝贝阅读还是可以的，都补上来了，就只落下了两节内容，昨天的那个内容读了一半就没有完成，嗯，我这边没有加上妈妈，就辛苦您跟妈妈说一下哈。
老师：辛苦爷爷跟妈妈沟通一下哟
用户：我催一下
老师：好勒
用户：我儿媳带着小孩出远门，忘了带平板出门（可以用她的手机操作吗）
老师：可以的，用手机登录账号就可以了
老师：这个账号
用户：我催一下
老师：宝贝是出去玩儿了嘛？
老师：哦哦哦，那我们就要翻到前面，带着宝贝补一补了哟？
老师：阅读开始了吗？
老师：金明爷爷，嗯，宝贝现在还是跟着妈妈那边在呃阅读吗？
老师：这一周是我们第4主题的最后一周了，我看宝贝前面落下的内容还是没有补上来呢，嗯，就是这两天就是要去跟妈妈讲一下，把前面的内容补一补，补了之后我们这周完了就要发奖励了嘛，嗯，这一次的奖励是我们实质内容的一些。嗯，就是他的一个空笔练习，宝贝之后肯定上大班了，还是要去学会写自己的名字了，你这一块对于孩子来说还是挺好的，所以就要辛苦您提醒一下妈妈去完成一下哟。",26801564,61442,M4,"课程表现：孩子阅读进度落下两节，昨天内容读一半未完成，前面落下内容未补上
行为习惯：
生活情况：孩子由爷爷照顾，妈妈带孩子出远门忘带平板，孩子之后要上大班
家长需求：
规划安排：
沟通态度：回复积极，愿意配合老师催促孩子完成课程"
老师：加油~,61048674,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：加油[拳头][拳头][拳头]争取今天给补上～,67356084,61442,M0,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：加油[拳头][拳头][拳头],61187599,61442,M0,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：记得下载保存起来哟。,77958423,61442,M4,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：记得进群哟~
用户：出门了
用户：今天晚上回来",77343099,61442,M0,"课程表现：
行为习惯：
生活情况：家长出门了，晚上回来
家长需求：
规划安排：
沟通态度：回复积极"
"老师：记得进群哟[爱心][爱心]
用户：进入了
老师：好的呐，我已经看到啦～
用户：知道了谢谢！
用户：幼儿园今天开学了
用户：下午放学才回，晚饭后才可以安排阅读[微笑]
用户：具体时间在晚上8、9点阶段
用户：老师，怎么操作？
用户：在忙吗？
用户：重新登录吧
用户：如何登录
用户：已成功[抱拳][抱拳]
用户：可以有这种学习坐姿辅具或经典小故事绘本等等物品赠送吗",66839227,61442,M0,"课程表现：
行为习惯：
生活情况：孩子就读幼儿园，今日开学，下午放学回家，晚上8、9点可安排阅读
家长需求：家长关心孩子课程学习，希望获得学习坐姿辅具或经典小故事绘本等赠品
规划安排：
沟通态度：回复积极，主动沟通课程操作及赠品问题"
老师：记得把它下载保存起来哟。,67000693,61442,M4,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
